NGA,Longform.Name,PolityID,Variable,Value.From,Value.To,Date.From,Date.To,Date.Note,Comment,PolID Ascribed,Expert Review,References
Deccan,Hoysala Kingdom,in_hoysala_k,Polities involved in long-distance trade involving Specialty luxury items,cn_yuan_dyn,,1271,1346,Dates reflec the overlap between the Indian Hoysala Kingdom and the Great Yuan Dynasty.,"Kradin reproduces an account by Marco Polo of the commodities originating from India that he saw in the capital of the Yuan dynasty, including precious stones, pearls, drugs and spices (2021: 527).",Y,Y - Reviewed in Discussion with Sundar Vladlamudi 07/12/23.,https://www.zotero.org/groups/1051264/seshat_databank/items/NR8NW2VA/library
Sogdiana,Kara-Khanids,kg_kara_khanid_dyn,Precious metals involved in trade within polity,inferred present,,950,1212,Dates reflect Kara-Khanid period.,"Allsen describes Mongol court debates dating to 1231 in which an official requested the transport of Chinese households to Turkestan 'to help mine and refine precious metals, sow fields, and plant grapes' (2015: 134), I have therefore inferred that these activities were present during the Mongol polities for Central Eurasia either side of the 1231 date referenced by Allsen.",Y,,https://www.zotero.org/groups/1051264/seshat_databank/items/8ZT6EVHS/library
Sogdiana,Kara-Khanids,kg_kara_khanid_dyn,Agricultural goods involved in trade within polity,inferred present,,950,1212,Dates reflect Kara-Khanid period.,"Allsen describes Mongol court debates dating to 1231 in which an official requested the transport of Chinese households to Turkestan 'to help mine and refine precious metals, sow fields, and plant grapes' (2015: 134), I have therefore inferred that these activities were present during the Mongol polities for Central Eurasia either side of the 1231 date referenced by Allsen.",Y,,https://www.zotero.org/groups/1051264/seshat_databank/items/8ZT6EVHS/library
Sogdiana,Kara-Khanids,kg_kara_khanid_dyn,Textiles involved in trade within polity,present,,850,1000,Date span reflects period of history covered in text by Xin Wen - later Tang and northern Song dynasties.,"Wen offers a general discussion of textile production across Central Asian states at this time, especially compound silks which were gifted to Tang and Song courts from Persia and Kucha; Turpan and Khotan were famous for their cotton cloth production; he goes on to say that cotton textiles from these regions circulated widely and at various points served as currency (2023: 88). ",Y,,https://www.zotero.org/groups/1051264/seshat_databank/search/Xin%20Wen/titleCreatorYear/items/UDUSUSGL/item-list
Sogdiana,Kara-Khanids,kg_kara_khanid_dyn,Specialty luxury items involved in trade with distant polities,inferred present,,960,1127,Date span represents northern Song Dynasty as Wen discusses Song court in general terms.,"Wen states that Western and Central Asian states sent single-humped camels to the Song court as diplomatic gifts, these were considered luxury items; infer trade was direct if sent via envoy (2023: 78-79); note that PolID has been inferred as Kara-Khanids from Wen's description but not specified as such - could therefore infer involvement of other states in the area.",Y,,https://www.zotero.org/groups/1051264/seshat_databank/search/Xin%20Wen/titleCreatorYear/items/UDUSUSGL/item-list
Sogdiana,Kara-Khanids,kg_kara_khanid_dyn,Polities involved in neighboring trade involving Specialty luxury items,cn_northern_song_dyn,,960,1127,Date span represents northern Song Dynasty as Wen discusses Song court in general terms.,"Wen states that Western and Central Asian states sent single-humped camels to the Song court as diplomatic gifts, these were considered luxury items; infer trade was direct if sent via envoy (2023: 78-79); note that PolID has been inferred as Kara-Khanids from Wen's description but not specified as such - could therefore infer involvement of other states in the area.",Y,,https://www.zotero.org/groups/1051264/seshat_databank/search/Xin%20Wen/titleCreatorYear/items/UDUSUSGL/item-list
Sogdiana,Kara-Khanids,kg_kara_khanid_dyn,Is long-distance trade in Specialty luxury items direct,inferred present,,960,1127,Date span represents northern Song Dynasty as Wen discusses Song court in general terms.,"Wen states that Western and Central Asian states sent single-humped camels to the Song court as diplomatic gifts, these were considered luxury items; infer trade was direct if sent via envoy (2023: 78-79); note that PolID has been inferred as Kara-Khanids from Wen's description but not specified as such - could therefore infer involvement of other states in the area.",Y,,https://www.zotero.org/groups/1051264/seshat_databank/search/Xin%20Wen/titleCreatorYear/items/UDUSUSGL/item-list
Orkhon Valley,Khitan 2,mn_khitan_2,Agricultural goods involved in trade within polity,inferred present,,960,1125,Date span represents author's discussion of continuous subsistence patterns in Inner Asia over the past two millenia.,"Honeychurch discusses the subsistence adaptations of Inner Asian nomadic peoples, and broadly refers to 'mobile pastoralism supplemented by horticulture, hunting, gathering, and fishing. Herd animals include horses, goats, sheep, cattle, camels, yaks, and in some areas reindeer' (2015: 52). ",Y,,https://www.zotero.org/groups/1051264/seshat_databank/items/9J77FN9D/library
Orkhon Valley,Khitan 2,mn_khitan_2,Agricultural goods involved in trade within polity,inferred present,,583,1125,Date span reflects Kradin's general discussion of nomadic societies who were precursors to those known as Mongols.,"Kradin states that the lifestyles of the medieval nomads of the Mongolian Steppes differed little from that of earlier nomadic societies: they were pastoralists who prized horses, practiced hunting and rudimentary agriculture (2021: 509, vol. 2).",Y,,https://www.zotero.org/groups/1051264/seshat_databank/items/NR8NW2VA/library
Orkhon Valley,Khitan 2,mn_khitan_2,Agricultural goods involved in trade with neighboring polities,present,,964,964,Date represents one primary source but could presumably infer present for longe time period.,"Wen discusses a group of Uyghur envoys who reached the Song court bearing jade, white yak tails, sable skins, jade beads, jade fragments, jade belts, horses and camels (2023: 206).",Y,,https://www.zotero.org/groups/1051264/seshat_databank/search/Xin%20Wen/titleCreatorYear/items/UDUSUSGL/item-list
Orkhon Valley,Khitan 2,mn_khitan_2,Polities involved in neighboring trade involving agricultural goods,cn_northern_song_dyn,,964,964,Date represents one primary source but could presumably infer present for longe time period.,"Wen discusses a group of Uyghur envoys who reached the Song court bearing jade, white yak tails, sable skins, jade beads, jade fragments, jade belts, horses and camels (2023: 206).",Y,,https://www.zotero.org/groups/1051264/seshat_databank/search/Xin%20Wen/titleCreatorYear/items/UDUSUSGL/item-list
Orkhon Valley,Khitan 2,mn_khitan_2,Manufactured goods involved in trade with neighboring polities,present,,964,964,Date represents one primary source but could presumably infer present for longe time period.,"Wen discusses a group of Uyghur envoys who reached the Song court bearing jade, white yak tails, sable skins, jade beads, jade fragments, jade belts, horses and camels (2023: 206).",Y,,https://www.zotero.org/groups/1051264/seshat_databank/search/Xin%20Wen/titleCreatorYear/items/UDUSUSGL/item-list
Orkhon Valley,Khitan 2,mn_khitan_2,Polities involved in neighboring trade involving Manufactured goods,cn_northern_song_dyn,,964,964,Date represents one primary source but could presumably infer present for longe time period.,"Wen discusses a group of Uyghur envoys who reached the Song court bearing jade, white yak tails, sable skins, jade beads, jade fragments, jade belts, horses and camels (2023: 206).",Y,,https://www.zotero.org/groups/1051264/seshat_databank/search/Xin%20Wen/titleCreatorYear/items/UDUSUSGL/item-list
Orkhon Valley,Khitan 2,mn_khitan_2,Specialty luxury items involved in trade with neighboring polities,present,,964,964,Date represents one primary source but could presumably infer present for longe time period.,"Wen discusses a group of Uyghur envoys who reached the Song court bearing jade, white yak tails, sable skins, jade beads, jade fragments, jade belts, horses and camels (2023: 206).",Y,,https://www.zotero.org/groups/1051264/seshat_databank/search/Xin%20Wen/titleCreatorYear/items/UDUSUSGL/item-list
Orkhon Valley,Khitan 2,mn_khitan_2,Polities involved in neighboring trade involving Specialty luxury items,cn_northern_song_dyn,,964,964,Date represents one primary source but could presumably infer present for longe time period.,"Wen discusses a group of Uyghur envoys who reached the Song court bearing jade, white yak tails, sable skins, jade beads, jade fragments, jade belts, horses and camels (2023: 206).",Y,,https://www.zotero.org/groups/1051264/seshat_databank/search/Xin%20Wen/titleCreatorYear/items/UDUSUSGL/item-list
Tarim Basin,Khotan Kingdom,,Polities involved in long-distance trade involving Specialty luxury items,cn_tang_dyn_2,,900,1000,Date span reflects discussion of 10th century source.,Wen describes a large piece of jade sent as a gift from the King of Khotan to Dunhuang with an accompanying letter requesting a carpenter (Wen 2023: 46-47); infer Dunhuang under Chinese control at this time but needs checking - have ascribed China PolID.,N,,https://www.zotero.org/groups/1051264/seshat_databank/search/Xin%20Wen/titleCreatorYear/items/UDUSUSGL/item-list
Tarim Basin,Khotan Kingdom,,Polities involved in long-distance trade involving Specialty luxury items,cn_northern_song_dyn,,900,1000,Date span reflects discussion of 10th century source.,Wen describes a large piece of jade sent as a gift from the King of Khotan to Dunhuang with an accompanying letter requesting a carpenter (Wen 2023: 46-47); infer Dunhuang under Chinese control at this time but needs checking - have ascribed China PolID.,N,,https://www.zotero.org/groups/1051264/seshat_databank/search/Xin%20Wen/titleCreatorYear/items/UDUSUSGL/item-list
Tarim Basin,Khotan Kingdom,,Specialty luxury items involved in trade with distant polities,present,,850,1000,Date span reflects period of history covered in text by Xin Wen - later Tang and northern Song dynasties.,"Discussion of the jade entering China originating exclusively from Khotan in the Tarim Basin; earlier discussin of gifts of jade from Dunhuang to Song court, so can infer that jade was exchanged eastward and arrived through intermediaries (Wen 2023: 86-88); PolID needed for the Khotan Kingdom.",N,,https://www.zotero.org/groups/1051264/seshat_databank/search/Xin%20Wen/titleCreatorYear/items/UDUSUSGL/item-list
Tarim Basin,Khotan Kingdom,,Polities involved in long-distance trade involving Specialty luxury items,cn_tang_dyn_2,,850,1000,Date span reflects period of history covered in text by Xin Wen - later Tang and northern Song dynasties.,"Discussion of the jade entering China originating exclusively from Khotan in the Tarim Basin; earlier discussin of gifts of jade from Dunhuang to Song court, so can infer that jade was exchanged eastward and arrived through intermediaries (Wen 2023: 86-88); PolID needed for the Khotan Kingdom.",N,,https://www.zotero.org/groups/1051264/seshat_databank/search/Xin%20Wen/titleCreatorYear/items/UDUSUSGL/item-list
